,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2013-01-27,0.0,0.0,0.0,0.0,0.0,5.9,251.94,7.2
2013-01-28,0.8,7.8,7.4,8.4,10.4,5.05,251.87,7.2
2013-01-29,0.0,0.0,0.0,0.0,0.0,8.2,251.81,7.2
2013-01-30,0.0,0.0,0.0,0.0,0.0,9.55,251.75,7.2
2013-01-31,0.0,0.0,0.0,0.0,0.2,12.55,251.67,7.2
2013-02-01,0.0,1.0,0.8,0.4,0.2,12.75,251.57,7.2
2013-02-02,2.4,27.2,15.2,15.0,16.4,8.2,251.52,7.2
2013-02-03,0.2,6.0,12.2,3.2,2.2,6.05,251.65,7.2
2013-02-04,0.0,0.0,0.0,0.0,0.0,6.9,251.69,7.2
2013-02-05,0.2,1.0,1.4,0.6,2.0,7.45,251.64,7.2
2013-02-06,1.4,4.6,2.0,0.6,0.2,8.6,251.61,7.2
2013-02-07,0.0,0.0,0.4,0.2,0.0,5.25,251.57,7.2
2013-02-08,0.0,0.0,0.0,0.0,0.0,6.3,251.51,7.2
2013-02-09,0.0,0.0,0.0,0.0,0.0,4.35,251.47,7.2
2013-02-10,0.0,0.0,0.0,0.0,0.0,3.05,251.36,7.2
2013-02-11,2.4,0.0,19.0,2.0,0.6,3.05,251.28,7.2
2013-02-12,6.0,7.4,14.6,25.4,27.4,5.15,251.22,7.2
2013-02-13,0.0,9.2,0.2,5.2,6.6,5.45,251.18,7.2
2013-02-14,0.0,20.6,0.0,0.0,0.0,6.95,251.14,7.2
2013-02-15,0.0,0.0,0.0,0.0,0.0,6.9,251.13,7.2
2013-02-16,0.0,0.0,0.0,0.0,0.0,8.7,251.08,7.2
2013-02-17,0.0,0.0,0.0,0.0,0.0,8.0,251.03,7.2
2013-02-18,0.0,0.0,0.4,0.0,0.2,6.7,250.98,5.0
2013-02-19,0.0,0.0,0.0,0.0,0.0,7.8,250.95,5.0
2013-02-20,0.6,1.8,1.8,0.8,1.4,5.35,250.93,5.0
2013-02-21,3.8,4.8,8.8,14.2,4.6,3.9,250.9,5.0
2013-02-22,0.4,2.2,4.0,2.6,3.2,2.15,250.91,5.0
2013-02-23,0.4,0.2,1.8,0.2,0.0,2.25,250.94,5.0
2013-02-24,13.6,0.4,16.8,10.0,10.6,4.1,250.98,0.6
2013-02-25,0.6,1.8,17.8,12.0,15.2,5.35,251.07,2.5
2013-02-26,0.0,18.4,0.2,16.0,36.4,8.45,251.12,2.5
2013-02-27,0.0,0.2,0.0,0.2,5.6,6.0,251.21,2.5
2013-02-28,0.0,0.0,0.0,0.0,0.0,8.95,251.26,2.5
2013-03-01,0.0,0.0,0.0,0.0,0.0,8.0,251.38,2.5
2013-03-02,0.0,0.0,0.0,0.0,0.0,9.25,251.43,5.0
2013-03-03,0.0,0.0,0.0,0.0,0.0,10.55,251.52,7.0
2013-03-04,0.0,0.0,0.0,0.0,0.0,10.95,251.52,7.2
2013-03-05,2.0,3.2,5.2,3.0,8.2,9.25,251.52,7.2
2013-03-06,8.6,19.2,22.6,18.0,23.2,9.0,251.59,7.2
2013-03-07,4.6,13.0,6.2,9.0,10.2,11.45,251.9,15.8
2013-03-08,4.6,11.8,15.2,9.4,14.0,12.75,252.19,22.25
2013-03-09,8.0,10.6,11.6,13.6,11.0,12.5,252.26,32.39
2013-03-10,4.2,2.2,5.0,3.8,8.4,12.95,252.23,29.27
2013-03-11,0.4,6.8,3.0,3.6,6.0,10.0,252.17,23.66
2013-03-12,1.0,0.2,1.0,0.8,3.4,10.95,252.12,17.8
2013-03-13,10.8,23.6,18.0,21.0,27.8,7.8,252.09,21.13
2013-03-14,0.0,0.2,2.0,0.0,0.0,7.15,252.17,19.67
2013-03-15,0.0,0.0,0.2,0.0,0.0,6.05,252.11,13.01
2013-03-16,0.0,0.0,0.0,0.0,0.0,5.7,252.05,8.76
2013-03-17,4.8,9.2,13.0,21.2,15.6,6.4,252.02,8.02
2013-03-18,34.4,13.6,46.0,70.8,47.8,10.35,252.4,68.52
2013-03-19,0.0,0.0,0.0,0.0,0.0,11.25,252.4,42.36
2013-03-20,2.0,2.0,8.0,9.0,13.4,10.3,252.23,21.84
2013-03-21,0.0,0.0,0.0,0.0,0.0,11.65,252.19,11.14
2013-03-22,0.0,0.0,0.0,0.0,0.0,10.0,252.16,8.22
2013-03-23,0.0,0.0,0.0,0.0,0.4,12.45,252.12,5.83
2013-03-24,3.8,7.0,9.0,8.6,10.0,11.45,252.12,5.61
2013-03-25,0.0,0.0,2.6,0.0,0.2,7.25,252.12,5.61
2013-03-26,3.0,2.2,3.8,2.6,8.6,6.25,252.11,7.22
2013-03-27,0.0,0.0,0.0,0.0,0.0,8.05,252.05,8.1
2013-03-28,2.6,8.8,5.8,7.4,10.0,11.25,251.98,7.3
2013-03-29,1.6,16.4,8.0,6.2,13.0,12.9,252.03,7.66
2013-03-30,12.6,38.0,24.0,23.8,24.8,11.65,252.11,17.55
2013-03-31,0.0,0.0,0.0,0.2,2.6,11.4,252.33,28.74
2013-04-01,0.6,1.6,2.0,2.4,4.6,12.35,252.17,15.23
2013-04-02,6.2,6.6,10.2,12.6,17.2,10.15,252.13,14.9
2013-04-03,0.0,0.0,0.0,0.0,0.0,12.25,252.13,11.98
2013-04-04,0.2,2.6,1.2,1.0,1.2,11.85,252.06,9.06
2013-04-05,6.6,8.6,13.8,15.0,19.4,10.55,252.07,9.69
2013-04-06,0.6,0.0,0.2,0.2,0.6,14.0,252.07,9.55
2013-04-07,0.0,0.0,0.0,0.0,0.0,12.1,252.03,7.8
2013-04-08,1.6,6.0,2.8,4.6,4.4,9.95,251.98,7.3
2013-04-09,2.4,3.2,4.0,4.0,8.4,12.45,251.95,7.3
2013-04-10,0.4,0.4,1.2,1.6,0.8,14.0,251.94,7.3
2013-04-11,0.0,0.0,0.0,0.0,0.0,14.15,251.9,7.3
2013-04-12,0.0,1.8,0.0,0.0,0.2,15.3,251.84,7.3
2013-04-13,0.0,0.0,0.0,0.0,0.0,15.4,251.79,7.3
2013-04-14,0.0,0.0,0.0,0.0,0.0,16.55,251.71,7.3
2013-04-15,0.0,0.0,0.0,0.0,0.0,19.25,251.63,7.3
2013-04-16,0.0,0.0,0.0,0.0,0.0,18.85,251.55,7.3
2013-04-17,0.0,0.0,0.0,0.0,0.0,20.8,251.44,7.3
2013-04-18,0.0,0.0,0.0,0.0,0.0,20.4,251.34,7.3
2013-04-19,0.0,0.0,0.0,0.0,0.0,19.3,251.26,6.35
2013-04-20,1.2,1.6,0.8,0.0,1.4,15.15,251.2,5.4
2013-04-21,0.0,0.4,0.0,0.0,0.0,13.75,251.13,5.4
2013-04-22,10.0,20.8,14.8,12.4,16.4,13.15,251.07,2.0
2013-04-23,1.8,0.0,4.2,0.6,0.8,12.65,251.08,1.0
2013-04-24,0.0,0.0,0.0,0.0,0.0,17.3,251.11,1.0
2013-04-25,0.0,0.0,0.0,0.0,0.0,21.0,251.12,1.0
2013-04-26,0.0,0.0,0.0,0.0,0.0,20.4,251.12,1.0
2013-04-27,5.0,20.2,5.8,17.4,17.6,16.95,251.13,1.0
2013-04-28,2.2,9.4,1.6,3.6,6.4,18.2,251.22,1.0
2013-04-29,0.0,0.0,0.0,0.0,0.0,21.25,251.28,1.0
2013-04-30,1.0,1.4,1.2,1.4,2.0,21.5,251.32,1.0
2013-05-01,0.0,0.2,0.0,0.2,0.4,22.1,251.34,1.0
2013-05-02,8.6,10.6,12.4,9.6,3.2,17.9,251.38,1.0
2013-05-03,0.0,0.0,0.2,0.0,0.0,19.15,251.4,1.0
2013-05-04,0.0,0.0,0.0,0.0,0.0,19.4,251.4,1.0
2013-05-05,4.6,9.4,17.0,2.4,12.0,18.55,251.41,1.0
2013-05-06,0.0,0.0,0.0,0.0,0.0,17.85,251.46,1.5
2013-05-07,0.0,0.0,0.0,0.0,0.0,18.15,251.46,1.0
2013-05-08,0.6,1.2,0.0,0.4,0.4,18.3,251.47,1.0
2013-05-09,0.0,0.0,0.0,0.0,0.0,19.3,251.48,1.0
2013-05-10,1.2,2.6,3.0,0.6,1.6,18.45,251.49,1.0
2013-05-11,0.0,1.6,1.4,2.2,0.8,18.25,251.49,1.0
2013-05-12,2.4,6.0,6.2,3.6,13.6,17.35,251.49,1.0
2013-05-13,2.0,1.0,5.4,0.4,1.0,17.15,251.5,1.0
2013-05-14,0.0,0.0,0.0,0.0,0.0,17.45,251.5,1.0
2013-05-15,0.2,5.8,0.6,2.8,3.6,17.85,251.5,2.0
2013-05-16,37.0,43.0,43.4,39.2,43.8,16.5,251.56,2.0
2013-05-17,4.8,9.2,7.4,14.6,14.8,15.9,251.87,3.7
2013-05-18,0.8,0.0,0.6,1.4,1.8,17.45,252.05,3.7
2013-05-19,1.6,1.6,2.6,3.0,3.4,15.6,252.02,3.7
2013-05-20,0.0,1.0,0.0,0.0,0.0,15.4,252.0,3.7
2013-05-21,0.0,0.0,0.0,0.0,0.0,15.05,251.97,3.7
2013-05-22,0.0,0.0,0.0,0.0,0.0,15.7,251.95,3.7
2013-05-23,1.4,7.2,10.0,3.4,15.4,16.6,251.92,3.7
2013-05-24,1.2,5.8,3.8,4.2,3.2,13.5,251.89,3.7
2013-05-25,18.2,24.8,20.0,32.8,38.6,10.1,251.86,2.7
2013-05-26,5.2,4.8,3.2,7.6,1.8,13.55,252.07,2.7
2013-05-27,0.0,0.0,0.0,0.0,0.0,15.45,252.05,3.5
2013-05-28,0.0,0.2,0.0,0.0,0.0,15.45,252.02,3.5
2013-05-29,0.8,3.0,2.0,1.0,2.6,14.9,252.0,3.5
2013-05-30,18.0,29.8,21.0,36.0,28.2,12.05,251.96,4.0
2013-05-31,0.0,0.2,0.2,0.0,0.4,14.95,252.11,4.0
2013-06-01,0.0,0.4,0.2,0.0,0.2,17.45,252.05,4.0
2013-06-02,0.0,0.0,0.0,0.0,1.4,18.45,252.02,4.0
2013-06-03,0.0,4.8,2.0,4.8,2.2,17.7,251.97,4.0
2013-06-04,0.0,0.0,0.0,0.2,0.2,17.4,251.95,4.0
2013-06-05,16.8,13.4,1.2,2.0,0.8,18.75,251.91,4.0
2013-06-06,0.0,1.8,0.6,0.2,0.2,18.85,251.89,4.0
2013-06-07,2.8,0.4,0.0,5.6,0.0,20.1,251.86,2.0
2013-06-08,0.0,0.0,0.0,0.0,0.0,20.6,251.85,2.0
2013-06-09,0.6,2.0,1.2,1.8,3.2,18.1,251.85,2.0
2013-06-10,0.0,2.6,3.8,0.4,1.6,18.2,251.84,2.0
2013-06-11,0.0,0.0,0.0,0.0,0.0,19.1,251.84,2.0
2013-06-12,0.0,0.2,0.0,0.0,0.0,21.1,251.84,2.0
2013-06-13,0.0,0.0,0.0,0.0,0.0,22.5,251.82,2.0
2013-06-14,0.0,0.0,0.0,0.0,0.0,21.6,251.8,2.0
2013-06-15,0.0,0.0,0.0,0.0,0.0,22.6,251.78,2.0
2013-06-16,0.0,0.0,0.0,0.0,0.0,22.65,251.76,2.0
2013-06-17,0.0,0.0,0.0,0.0,0.0,22.25,251.74,1.0
2013-06-18,0.0,0.0,0.0,0.0,0.0,27.45,251.72,1.0
2013-06-19,0.0,0.0,0.0,0.0,0.0,24.8,251.71,1.0
2013-06-20,0.0,0.0,0.0,0.0,0.0,23.0,251.71,1.0
2013-06-21,0.0,0.0,0.0,0.0,0.0,22.95,251.7,1.0
2013-06-22,0.0,0.0,0.0,0.0,0.0,20.9,251.68,1.0
2013-06-23,0.0,0.0,0.0,0.0,0.0,21.15,251.66,1.0
2013-06-24,3.6,8.2,6.4,6.6,10.2,19.4,251.65,1.0
2013-06-25,0.0,0.2,0.2,0.0,1.2,19.2,251.65,1.0
2013-06-26,0.0,0.2,0.2,0.2,0.0,19.5,251.64,1.0
2013-06-27,8.6,8.8,18.6,9.8,1.0,19.35,251.63,1.0
2013-06-28,0.2,0.2,0.0,0.0,0.2,17.6,251.63,1.0
2013-06-29,0.0,0.0,0.0,0.0,0.0,19.7,251.62,1.0
2013-06-30,0.0,0.0,0.0,0.0,0.0,20.5,251.61,1.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,21.95,251.6,0.6
2013-07-02,0.0,0.0,0.0,0.0,0.0,22.15,251.57,0.6
2013-07-03,0.0,0.6,0.0,0.0,0.0,21.5,251.57,0.6
2013-07-04,0.0,1.6,4.0,0.2,0.2,22.85,251.56,0.6
2013-07-05,0.0,0.0,0.0,0.0,0.0,27.05,251.55,0.6
2013-07-06,0.0,0.0,0.0,0.0,0.0,24.1,251.54,1.0
2013-07-07,0.0,0.0,0.0,0.0,0.0,25.3,251.53,1.0
2013-07-08,0.0,0.0,0.0,0.0,0.0,24.8,251.52,1.0
2013-07-09,0.0,0.0,0.0,0.0,0.0,25.55,251.5,0.6
2013-07-10,0.0,6.2,0.0,0.0,0.0,24.7,251.49,0.6
2013-07-11,0.8,3.4,9.2,0.4,0.0,23.25,251.48,0.6
2013-07-12,0.0,0.0,0.0,0.0,0.0,23.7,251.48,1.0
2013-07-13,0.0,0.2,0.0,0.0,0.8,23.9,251.46,1.0
2013-07-14,9.2,1.0,5.2,1.2,1.4,23.2,251.44,1.0
2013-07-15,0.0,0.0,0.0,0.0,0.0,24.75,251.41,1.0
2013-07-16,0.0,0.0,0.0,13.6,0.0,25.6,251.4,1.0
2013-07-17,0.0,0.0,0.0,0.0,0.0,25.3,251.4,1.0
2013-07-18,0.0,0.0,0.0,0.0,0.0,25.1,251.37,1.0
2013-07-19,0.0,0.0,0.2,0.0,0.0,23.8,251.35,1.0
2013-07-20,1.8,1.2,4.6,0.2,0.0,24.15,251.33,1.0
2013-07-21,0.0,0.0,0.4,0.0,0.0,23.8,251.31,1.0
2013-07-22,0.0,0.0,0.0,0.0,0.0,26.15,251.29,1.0
2013-07-23,0.0,0.0,0.0,0.0,0.0,26.4,251.28,1.0
2013-07-24,0.0,0.0,0.0,0.0,0.0,25.05,251.26,1.0
2013-07-25,0.0,0.0,0.0,0.0,0.0,24.8,251.24,1.5
2013-07-26,0.0,0.0,0.0,0.0,0.0,26.6,251.21,1.5
2013-07-27,0.0,0.0,0.0,0.0,0.0,27.0,251.18,1.5
2013-07-28,0.0,0.0,0.0,0.0,0.0,27.3,251.14,1.5
2013-07-29,3.8,5.6,2.8,5.0,5.6,24.9,251.11,1.5
2013-07-30,0.0,0.0,0.0,0.0,0.0,24.55,251.09,1.5
2013-07-31,0.0,0.0,0.0,0.0,0.0,24.75,251.07,1.5
2013-08-01,0.0,0.0,0.0,0.0,0.0,27.1,251.03,1.5
2013-08-02,0.0,0.0,0.0,0.0,0.0,27.7,251.0,1.5
2013-08-03,0.0,0.0,0.0,0.0,0.0,27.6,250.96,2.5
2013-08-04,0.0,0.0,0.0,0.0,0.0,26.9,250.91,2.5
2013-08-05,0.0,0.0,0.0,0.0,0.0,27.7,250.85,2.5
2013-08-06,0.0,0.0,0.0,0.0,0.0,27.6,250.8,2.5
2013-08-07,0.0,0.0,0.0,0.0,0.0,27.8,250.75,3.0
2013-08-08,0.0,0.0,0.0,0.0,0.0,28.4,250.69,3.0
2013-08-09,0.0,0.0,4.0,0.0,0.4,26.35,250.63,3.0
2013-08-10,0.0,0.0,0.0,0.2,0.0,24.25,250.57,3.0
2013-08-11,0.0,0.0,0.0,0.0,0.0,25.4,250.5,3.0
2013-08-12,0.0,0.0,0.0,0.0,0.0,25.95,250.44,3.0
2013-08-13,0.0,0.0,0.0,0.0,0.0,25.05,250.39,3.0
2013-08-14,0.0,0.0,0.0,0.0,0.0,23.75,250.33,3.0
2013-08-15,0.0,0.0,0.0,0.0,0.0,23.3,250.26,3.0
2013-08-16,0.0,0.0,0.0,0.0,0.0,25.6,250.21,3.0
2013-08-17,0.0,0.0,0.0,0.0,0.0,25.75,250.14,3.0
2013-08-18,0.0,0.0,0.0,0.0,0.0,24.9,250.09,3.0
2013-08-19,0.0,0.0,0.0,0.0,0.0,23.85,250.03,3.5
2013-08-20,19.8,0.2,30.0,21.6,19.6,19.75,250.0,3.5
2013-08-21,0.0,0.0,0.0,0.0,0.0,22.7,249.93,3.5
2013-08-22,0.0,0.0,0.0,0.0,0.0,24.9,249.85,3.5
2013-08-23,0.0,0.0,0.0,0.0,0.0,24.2,249.79,3.5
2013-08-24,0.0,0.0,0.0,0.0,0.2,23.6,249.71,3.5
2013-08-25,29.2,44.6,38.4,28.0,22.0,20.95,249.71,3.5
2013-08-26,0.0,0.0,1.2,1.0,0.2,21.9,249.64,3.5
2013-08-27,0.0,0.0,0.0,0.0,0.0,22.05,249.57,3.5
2013-08-28,0.2,0.0,0.0,0.2,2.4,21.05,249.5,3.5
2013-08-29,0.0,0.0,0.0,0.0,0.0,22.25,249.43,3.5
2013-08-30,0.0,0.0,0.0,0.0,0.0,23.0,249.36,3.5
2013-08-31,0.0,0.0,0.0,0.0,0.0,23.25,249.29,3.5
2013-09-01,0.0,0.0,0.0,0.0,0.0,22.05,249.21,3.5
2013-09-02,0.0,0.0,0.0,0.0,0.0,23.1,249.14,3.5
2013-09-03,0.0,0.0,0.0,0.0,0.0,23.8,249.07,3.5
2013-09-04,0.0,0.0,0.0,0.0,0.0,24.6,249.0,3.5
2013-09-05,0.0,0.0,0.0,0.0,0.0,24.75,248.94,3.5
2013-09-06,0.0,0.0,0.0,0.0,0.0,24.8,248.87,3.5
2013-09-07,0.0,0.0,0.0,0.0,0.0,24.6,248.82,3.5
2013-09-08,0.0,12.8,0.0,0.0,0.0,23.4,248.74,3.5
2013-09-09,10.6,10.8,18.4,21.2,26.2,21.6,248.69,3.5
2013-09-10,1.6,12.2,0.6,2.4,5.0,20.55,248.63,3.5
2013-09-11,0.8,3.2,0.6,0.4,3.2,20.3,248.56,3.5
2013-09-12,0.0,6.6,4.2,8.6,2.0,20.0,248.5,3.5
2013-09-13,0.0,0.0,0.0,0.0,0.0,19.2,248.44,3.5
2013-09-14,0.0,0.2,0.0,0.0,0.0,18.9,248.35,3.5
2013-09-15,22.0,27.4,27.6,31.8,34.6,18.8,248.28,3.5
2013-09-16,0.2,0.4,0.0,0.2,1.6,19.05,248.28,3.5
2013-09-17,0.6,4.0,1.4,4.0,4.2,19.45,248.22,3.5
2013-09-18,0.0,0.2,0.0,0.0,0.0,17.8,248.14,3.5
2013-09-19,0.0,0.0,0.0,0.0,0.0,21.65,248.06,3.5
2013-09-20,0.0,0.0,0.0,0.0,0.0,21.45,248.01,3.5
2013-09-21,0.0,0.0,0.0,0.0,0.0,20.4,247.92,3.5
2013-09-22,0.0,0.0,0.0,0.0,0.0,21.2,247.85,3.5
2013-09-23,0.0,0.0,0.0,0.0,0.0,20.45,247.79,3.5
2013-09-24,0.0,0.0,0.0,0.0,0.0,19.05,247.72,3.0
2013-09-25,0.0,0.0,0.0,0.0,0.0,19.15,247.65,3.0
2013-09-26,0.0,0.0,0.0,0.0,0.0,20.4,247.59,3.0
2013-09-27,0.0,0.0,0.0,0.0,0.0,19.6,247.52,3.0
2013-09-28,0.0,0.0,0.0,0.0,0.0,21.15,247.44,3.0
2013-09-29,43.2,46.2,46.2,66.2,70.6,17.8,247.43,3.0
2013-09-30,2.0,10.6,4.4,2.6,12.8,17.45,247.5,3.0
2013-10-01,0.0,0.0,0.0,0.0,0.2,18.5,247.47,3.0
2013-10-02,0.0,0.0,0.2,0.0,0.0,19.45,247.41,3.0
2013-10-03,0.0,0.0,0.0,0.0,0.0,17.65,247.35,3.0
2013-10-04,0.0,0.2,0.2,0.0,0.2,17.5,247.29,3.0
2013-10-05,46.4,43.8,59.6,47.4,60.4,15.2,247.24,3.0
2013-10-06,3.2,5.0,2.4,1.2,0.4,16.45,247.41,3.0
2013-10-07,4.8,8.6,6.6,7.8,4.8,17.3,247.39,3.0
2013-10-08,0.0,0.4,0.0,0.0,0.2,17.65,247.36,3.0
2013-10-09,0.0,0.0,0.6,0.0,0.0,18.4,247.31,3.0
2013-10-10,2.0,20.0,9.4,9.0,9.2,17.5,247.26,2.6
2013-10-11,1.2,0.2,1.4,1.8,0.6,15.85,247.25,3.0
2013-10-12,1.8,1.6,3.6,2.2,3.8,15.2,247.21,3.0
2013-10-13,0.0,0.2,0.0,0.0,0.0,15.0,247.15,3.0
2013-10-14,1.0,3.6,2.4,5.0,2.2,15.35,247.1,3.0
2013-10-15,0.4,0.2,1.6,0.4,0.8,17.35,247.05,3.0
2013-10-16,6.8,4.0,9.0,4.6,14.8,18.95,247.01,3.0
2013-10-17,0.0,0.0,0.0,0.0,0.0,16.95,246.95,3.0
2013-10-18,0.0,0.2,0.2,0.0,0.2,17.0,246.95,3.0
2013-10-19,0.0,0.0,0.0,0.0,0.0,17.7,246.9,3.0
2013-10-20,7.0,32.0,8.4,2.2,3.4,17.25,246.85,3.0
2013-10-21,56.8,110.0,62.2,48.8,50.2,17.1,247.64,3.0
2013-10-22,0.0,0.2,0.0,0.0,0.0,20.15,247.91,4.0
2013-10-23,0.0,0.2,0.2,0.2,0.2,18.9,247.89,4.0
2013-10-24,14.2,20.0,19.0,13.6,15.6,18.0,247.88,4.0
2013-10-25,0.0,0.2,0.2,0.0,0.2,19.6,247.97,6.0
2013-10-26,0.0,0.0,0.0,0.0,0.0,19.25,247.9,6.0
2013-10-27,0.0,0.0,0.0,0.0,0.0,18.15,247.8,6.0
2013-10-28,0.0,0.0,0.0,0.0,0.0,20.5,247.71,6.0
2013-10-29,0.0,0.0,0.0,0.0,0.0,19.85,247.59,6.0
2013-10-30,0.0,0.0,0.0,0.0,0.0,18.9,247.48,6.0
2013-10-31,0.0,0.0,0.0,0.0,0.0,17.1,247.37,6.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,16.7,247.27,5.0
2013-11-02,0.8,5.4,4.6,6.2,6.6,16.6,247.17,5.0
2013-11-03,0.0,1.0,0.0,0.0,0.0,18.4,247.07,5.0
2013-11-04,6.4,12.4,10.4,9.2,14.4,15.45,247.0,1.5
2013-11-05,3.2,4.2,10.6,6.4,5.0,16.25,247.03,1.5
2013-11-06,0.0,0.0,0.0,0.0,0.0,15.7,247.05,1.5
2013-11-07,0.0,0.0,0.0,0.0,0.0,17.75,247.04,1.5
2013-11-08,0.0,0.0,0.0,0.0,0.2,18.15,247.03,1.5
2013-11-09,3.2,6.6,2.4,5.4,6.0,17.1,247.02,1.5
2013-11-10,4.4,9.0,4.8,5.6,14.0,13.35,247.03,1.5
2013-11-11,11.0,33.2,42.8,7.4,8.6,10.9,247.13,1.5
2013-11-12,0.0,0.0,0.8,0.0,0.0,12.95,247.26,1.5
2013-11-13,0.0,0.0,0.0,0.0,0.0,15.6,247.29,1.5
2013-11-14,3.0,2.6,4.0,2.6,4.2,14.65,247.3,1.5
2013-11-15,7.4,11.4,6.4,15.8,20.4,13.15,247.35,1.5
2013-11-16,0.0,0.0,0.0,0.0,0.0,12.55,247.42,1.5
2013-11-17,0.0,0.2,0.0,0.0,0.0,12.8,247.44,1.5
2013-11-18,0.0,0.0,0.0,0.0,0.2,13.85,247.45,1.0
2013-11-19,5.0,5.6,6.8,3.2,5.0,12.9,247.46,1.0
2013-11-20,0.8,1.2,1.0,1.0,2.0,10.8,247.47,1.0
2013-11-21,25.8,53.6,40.2,36.8,47.4,7.75,247.52,1.0
2013-11-22,0.4,3.8,2.0,1.2,4.2,8.45,248.22,1.0
2013-11-23,0.2,3.4,6.4,1.0,2.0,8.25,248.34,1.0
2013-11-24,0.0,0.6,0.4,0.0,0.4,9.95,248.46,1.0
2013-11-25,0.0,0.0,1.2,0.0,0.2,8.9,248.52,1.0
2013-11-26,0.0,0.0,0.0,0.0,0.0,5.95,248.56,1.0
2013-11-27,0.0,0.0,0.0,0.0,0.0,5.05,248.57,1.0
2013-11-28,0.0,0.0,0.0,0.0,0.0,7.25,248.6,1.0
2013-11-29,0.0,0.0,0.0,0.0,0.0,8.2,248.61,0.6
2013-11-30,0.2,0.0,0.0,0.0,0.0,6.7,248.63,0.6
2013-12-01,0.0,0.0,0.0,0.0,0.0,8.15,248.63,0.6
2013-12-02,0.0,0.0,0.0,0.0,0.0,9.2,248.64,0.6
2013-12-03,0.0,0.0,0.0,0.0,0.0,10.8,248.65,0.6
2013-12-04,0.0,0.0,0.0,0.0,0.0,10.35,248.66,0.6
2013-12-05,0.0,0.0,0.0,0.0,0.0,7.75,248.67,0.6
2013-12-06,0.0,0.0,0.0,0.0,0.0,9.1,248.67,0.6
2013-12-07,0.0,0.0,0.2,0.0,0.2,7.45,248.67,0.6
2013-12-08,0.0,0.0,0.2,0.0,0.0,6.95,248.68,0.6
2013-12-09,0.0,0.0,0.2,0.0,0.2,5.35,248.69,0.6
2013-12-10,0.0,0.2,0.0,0.2,0.2,9.1,248.68,0.6
2013-12-11,0.2,0.0,0.2,0.2,0.0,11.05,248.68,0.6
2013-12-12,0.0,0.0,0.0,0.0,0.0,10.05,248.69,0.6
2013-12-13,0.0,0.2,0.2,0.2,0.4,5.2,248.7,0.6
2013-12-14,0.0,0.2,0.0,0.0,0.0,8.05,248.7,0.6
2013-12-15,0.0,0.0,0.0,0.0,0.0,11.1,248.7,0.6
2013-12-16,0.0,0.0,0.0,0.0,0.0,11.8,248.7,0.6
2013-12-17,0.0,0.0,0.0,0.0,0.0,11.05,248.7,0.6
2013-12-18,0.0,0.0,0.0,0.0,0.0,7.25,248.7,0.6
2013-12-19,0.0,0.0,0.0,0.0,0.0,6.7,248.7,0.6
2013-12-20,1.0,3.8,2.6,2.6,4.0,10.35,248.7,0.6
2013-12-21,0.0,0.2,0.2,0.0,0.0,11.7,248.7,0.6
2013-12-22,0.6,2.4,1.4,1.8,3.6,10.6,248.7,0.6
2013-12-23,0.0,0.2,0.4,0.2,0.6,10.75,248.7,0.6
2013-12-24,0.0,0.2,0.2,0.0,0.0,10.05,248.7,0.6
2013-12-25,14.8,20.6,13.0,11.4,7.6,12.9,248.7,0.6
2013-12-26,14.0,24.0,12.4,8.4,11.4,11.6,248.78,0.6
2013-12-27,0.0,0.2,0.2,0.0,0.4,9.35,248.96,0.6
2013-12-28,0.0,1.2,0.0,0.0,0.0,10.3,249.01,0.6
2013-12-29,6.8,34.0,17.6,13.6,21.0,11.75,249.07,0.6
2013-12-30,0.0,0.0,0.0,0.0,0.0,10.1,249.34,0.6
2013-12-31,0.0,0.0,0.0,0.0,0.0,9.4,249.42,0.6
2014-01-01,0.0,0.0,0.0,0.0,0.0,7.8,249.48,0.6
2014-01-02,4.2,27.0,12.4,17.6,24.2,8.65,249.5,0.6
2014-01-03,11.4,13.0,11.2,7.4,12.2,12.25,249.68,2.7
2014-01-04,2.4,51.4,7.4,14.8,7.4,14.15,249.84,5.7
2014-01-05,19.6,45.6,22.6,18.4,19.8,12.85,250.64,7.0
2014-01-06,0.0,0.0,0.0,0.0,0.2,12.6,251.07,7.0
2014-01-07,0.0,0.0,0.2,0.0,0.2,9.65,251.11,7.0
2014-01-08,0.0,0.0,0.0,0.0,0.0,9.4,251.1,7.0
2014-01-09,0.0,0.0,0.0,0.0,0.0,11.2,251.05,7.0
2014-01-10,0.0,0.4,2.0,0.4,2.2,11.95,250.99,7.0
2014-01-11,0.0,0.4,0.4,0.2,0.4,12.4,250.92,7.0
2014-01-12,0.0,0.2,0.0,0.0,0.2,11.55,250.83,7.0
2014-01-13,0.0,0.6,0.4,0.0,0.2,7.75,250.75,6.0
2014-01-14,12.8,31.6,18.8,25.6,23.2,10.85,250.72,5.3
2014-01-15,0.0,0.4,0.6,0.2,1.2,10.8,250.99,5.3
2014-01-16,0.2,2.6,0.4,0.4,0.4,9.45,251.01,7.0
2014-01-17,35.8,54.2,38.8,54.2,64.2,12.0,251.02,7.0
